Id:,30017
Estación:,BOCA DE SOCHIAPA-VER
Posición:,19.1919444444N -96.9488888889W
Variable:,Temp Promedio (oC)
Fecha Inicial:,01/01/1954
Fecha Final:,07/01/1980
No Dato:,nan
Mes,Día,Anio,Datos
04,13,1969,26.25
04,14,1969,27.0
04,15,1969,26.25
04,16,1969,25.5
04,17,1969,26.0
04,18,1969,26.25
04,19,1969,26.5
04,20,1969,26.75
04,21,1969,28.0
04,22,1969,28.25
04,23,1969,26.0
04,24,1969,28.0
04,25,1969,28.75
04,26,1969,29.5
04,27,1969,27.75
04,28,1969,26.5
04,29,1969,26.75
04,30,1969,27.0
05,01,1969,31.5
05,02,1969,31.0
05,03,1969,31.5
05,04,1969,31.0
05,05,1969,29.0
05,06,1969,29.0
05,07,1969,30.0
05,08,1969,30.0
05,09,1969,27.5
05,10,1969,29.0
05,11,1969,28.0
05,12,1969,29.5
05,13,1969,29.5
05,14,1969,27.0
05,15,1969,26.5
05,16,1969,26.0
05,17,1969,27.5
05,18,1969,26.5
05,19,1969,28.5
05,20,1969,29.0
05,21,1969,28.5
05,22,1969,29.5
05,23,1969,30.0
05,24,1969,31.0
05,25,1969,32.0
05,26,1969,30.0
05,27,1969,28.5
05,28,1969,29.0
05,29,1969,30.5
05,30,1969,28.5
05,31,1969,28.5
06,01,1969,30.5
06,02,1969,29.75
06,03,1969,30.0
06,04,1969,29.0
06,05,1969,31.25
06,06,1969,30.5
06,07,1969,31.0
06,08,1969,29.5
06,09,1969,30.5
06,10,1969,31.0
06,11,1969,32.0
06,12,1969,29.5
06,13,1969,31.5
06,14,1969,31.5
06,15,1969,31.25
06,16,1969,31.5
06,17,1969,31.5
06,18,1969,27.5
06,19,1969,27.0
06,20,1969,31.0
06,21,1969,32.0
06,22,1969,31.0
06,23,1969,31.75
06,24,1969,31.5
06,25,1969,32.5
06,26,1969,32.75
06,27,1969,32.0
06,28,1969,29.5
06,29,1969,28.0
06,30,1969,27.5
07,01,1969,26.0
07,02,1969,26.0
07,03,1969,27.0
07,04,1969,28.0
07,05,1969,29.0
07,06,1969,28.0
07,07,1969,28.5
07,08,1969,28.0
07,09,1969,29.0
07,10,1969,26.5
07,11,1969,27.0
07,12,1969,26.0
07,13,1969,29.5
07,14,1969,26.0
07,15,1969,29.0
07,16,1969,28.5
07,17,1969,29.0
07,18,1969,28.0
07,19,1969,27.5
07,20,1969,24.5
07,21,1969,27.25
07,22,1969,28.5
07,23,1969,30.0
07,24,1969,29.5
07,25,1969,28.5
07,26,1969,28.5
07,27,1969,27.5
07,28,1969,29.5
07,29,1969,30.0
07,30,1969,28.0
07,31,1969,26.5
08,01,1969,27.0
08,02,1969,27.0
08,03,1969,28.0
08,04,1969,26.0
08,05,1969,26.5
08,06,1969,26.0
08,07,1969,28.0
08,08,1969,27.5
08,09,1969,28.0
08,10,1969,27.5
08,11,1969,27.0
08,12,1969,25.25
08,13,1969,26.5
08,14,1969,30.0
08,15,1969,25.5
08,16,1969,31.5
08,17,1969,30.0
08,18,1969,30.0
08,19,1969,29.5
08,20,1969,28.5
08,21,1969,28.5
08,22,1969,28.0
08,23,1969,26.0
08,24,1969,26.75
08,25,1969,27.5
08,26,1969,27.0
08,27,1969,27.5
08,28,1969,28.0
08,29,1969,26.5
08,30,1969,27.5
08,31,1969,27.5
09,01,1969,28.5
09,02,1969,27.5
09,03,1969,26.5
09,04,1969,25.5
09,05,1969,24.75
09,06,1969,24.5
09,07,1969,26.5
09,08,1969,25.5
09,09,1969,26.0
09,10,1969,27.0
09,11,1969,24.5
09,12,1969,25.0
09,13,1969,25.5
09,14,1969,28.0
09,15,1969,28.0
09,16,1969,26.0
09,17,1969,27.5
09,18,1969,27.5
09,19,1969,28.0
09,20,1969,28.0
09,21,1969,25.0
09,22,1969,26.0
09,23,1969,28.0
09,24,1969,27.0
09,25,1969,28.5
09,26,1969,26.5
09,27,1969,26.0
09,28,1969,26.0
09,29,1969,25.5
09,30,1969,26.0
10,01,1969,26.5
10,02,1969,25.5
10,03,1969,26.5
10,04,1969,28.0
10,05,1969,29.0
10,06,1969,29.0
10,07,1969,29.0
10,08,1969,27.5
10,09,1969,28.5
10,10,1969,29.0
10,11,1969,27.5
10,12,1969,26.5
10,13,1969,26.0
10,14,1969,25.0
10,15,1969,26.5
10,16,1969,27.0
10,17,1969,26.0
10,18,1969,26.0
10,19,1969,26.5
10,20,1969,27.0
10,21,1969,26.0
10,22,1969,26.5
10,23,1969,27.5
10,24,1969,26.5
10,25,1969,24.5
10,26,1969,26.0
10,27,1969,25.0
10,28,1969,25.0
10,29,1969,24.0
10,30,1969,26.0
10,31,1969,26.0
11,01,1969,22.0
11,02,1969,22.0
11,03,1969,19.5
11,04,1969,17.0
11,05,1969,21.5
11,06,1969,21.0
11,07,1969,21.0
11,08,1969,21.0
11,09,1969,22.0
11,10,1969,24.5
11,11,1969,24.0
11,12,1969,22.5
11,13,1969,22.0
11,14,1969,22.0
11,15,1969,22.5
11,16,1969,24.0
11,17,1969,23.5
11,18,1969,23.5
11,19,1969,23.0
11,20,1969,21.5
11,21,1969,21.0
11,22,1969,23.0
11,23,1969,22.5
11,24,1969,22.5
11,25,1969,24.5
11,26,1969,27.5
11,27,1969,27.5
11,28,1969,26.0
11,29,1969,24.5
11,30,1969,25.5
12,01,1969,21.0
12,02,1969,23.0
12,03,1969,22.0
12,04,1969,23.0
12,05,1969,23.0
12,06,1969,25.0
12,07,1969,23.5
12,08,1969,23.0
12,09,1969,25.0
12,10,1969,24.0
12,11,1969,23.5
12,12,1969,22.5
12,13,1969,21.5
12,14,1969,22.0
12,15,1969,23.0
12,16,1969,21.0
12,17,1969,21.0
12,18,1969,21.0
12,19,1969,22.5
12,20,1969,22.0
12,21,1969,23.0
12,22,1969,24.5
12,23,1969,24.0
12,24,1969,24.5
12,25,1969,24.0
12,26,1969,24.5
12,27,1969,23.5
12,28,1969,27.0
12,29,1969,27.5
12,30,1969,23.5
12,31,1969,21.5
01,01,1970,24.5
01,02,1970,23.0
01,03,1970,21.5
01,04,1970,21.5
01,05,1970,19.5
01,06,1970,22.0
01,07,1970,23.0
01,08,1970,19.5
01,09,1970,21.0
01,10,1970,23.5
01,11,1970,21.0
01,12,1970,20.5
01,13,1970,21.5
01,14,1970,21.0
01,15,1970,21.0
01,16,1970,22.5
01,17,1970,22.5
01,18,1970,22.0
01,19,1970,21.0
01,20,1970,22.5
01,21,1970,23.0
01,22,1970,24.0
01,23,1970,21.0
01,24,1970,19.0
01,25,1970,22.0
01,26,1970,24.0
01,27,1970,23.0
01,28,1970,25.0
01,29,1970,26.0
01,30,1970,22.0
01,31,1970,23.0
02,01,1970,25.5
02,02,1970,25.5
02,03,1970,21.5
02,04,1970,18.5
02,05,1970,21.0
02,06,1970,19.5
02,07,1970,22.0
02,08,1970,19.5
02,09,1970,21.5
02,10,1970,21.0
02,11,1970,20.5
02,12,1970,20.5
02,13,1970,21.5
02,14,1970,21.5
02,15,1970,26.0
02,16,1970,22.0
02,17,1970,19.5
02,18,1970,21.0
02,19,1970,25.0
02,20,1970,22.0
02,21,1970,24.5
02,22,1970,20.5
02,23,1970,22.0
02,24,1970,23.5
02,25,1970,19.5
02,26,1970,22.0
02,27,1970,19.5
02,28,1970,21.0
03,01,1970,23.5
03,02,1970,25.0
03,03,1970,27.5
03,04,1970,26.5
03,05,1970,25.5
03,06,1970,26.5
03,07,1970,27.0
03,08,1970,27.5
03,09,1970,23.0
03,10,1970,25.5
03,11,1970,26.0
03,12,1970,23.5
03,13,1970,17.5
03,14,1970,17.5
03,15,1970,20.0
03,16,1970,21.0
03,17,1970,21.5
03,18,1970,26.0
03,19,1970,27.5
03,20,1970,26.5
03,21,1970,25.0
03,22,1970,23.0
03,23,1970,21.5
03,24,1970,24.0
03,25,1970,24.0
03,26,1970,28.0
03,27,1970,29.0
03,28,1970,25.5
03,29,1970,30.0
03,30,1970,29.5
03,31,1970,30.5
04,01,1970,27.5
04,02,1970,26.5
04,03,1970,23.5
04,04,1970,25.5
04,05,1970,27.0
04,06,1970,23.0
04,07,1970,25.0
04,08,1970,27.0
04,09,1970,29.0
04,10,1970,28.5
04,11,1970,30.0
04,12,1970,29.0
04,13,1970,30.5
04,14,1970,28.5
04,15,1970,29.5
04,16,1970,28.0
04,17,1970,32.0
04,18,1970,32.0
04,19,1970,32.0
04,20,1970,27.5
04,21,1970,29.5
04,22,1970,32.5
04,23,1970,30.0
04,24,1970,30.5
04,25,1970,30.5
04,26,1970,29.0
04,27,1970,29.5
04,28,1970,32.0
04,29,1970,33.5
04,30,1970,31.5
05,01,1970,31.5
05,02,1970,27.0
05,03,1970,27.5
05,04,1970,27.5
05,05,1970,25.0
05,06,1970,26.0
05,07,1970,26.0
05,08,1970,25.5
05,09,1970,29.0
05,10,1970,30.0
05,11,1970,26.5
05,12,1970,29.0
05,13,1970,28.5
05,14,1970,31.0
05,15,1970,31.0
05,16,1970,30.0
05,17,1970,27.5
05,18,1970,27.5
05,19,1970,25.0
05,20,1970,27.0
05,21,1970,26.0
05,22,1970,27.5
05,23,1970,28.0
05,24,1970,27.0
05,25,1970,29.0
05,26,1970,29.5
05,27,1970,29.0
05,28,1970,29.5
05,29,1970,31.0
05,30,1970,31.0
05,31,1970,31.0
06,01,1970,29.5
06,02,1970,30.0
06,03,1970,27.0
06,04,1970,27.0
06,05,1970,27.0
06,06,1970,28.0
06,07,1970,29.0
06,08,1970,25.0
06,09,1970,27.0
06,10,1970,27.0
06,11,1970,30.0
06,12,1970,29.0
06,13,1970,31.0
06,14,1970,30.0
06,15,1970,31.5
06,16,1970,30.0
06,17,1970,30.0
06,18,1970,30.5
06,19,1970,27.0
06,20,1970,26.0
06,21,1970,28.0
06,22,1970,28.0
06,23,1970,29.0
06,24,1970,28.0
06,25,1970,28.5
06,26,1970,27.5
06,27,1970,26.5
06,28,1970,29.0
06,29,1970,25.5
06,30,1970,30.0
07,01,1970,24.5
07,02,1970,25.0
07,03,1970,25.0
07,04,1970,25.5
07,05,1970,25.5
07,06,1970,25.5
07,07,1970,26.5
07,08,1970,27.5
07,09,1970,29.0
07,10,1970,28.0
07,11,1970,28.0
07,12,1970,28.5
07,13,1970,26.5
07,14,1970,26.5
07,15,1970,27.5
07,16,1970,28.5
07,17,1970,26.5
07,18,1970,29.5
07,19,1970,30.0
07,20,1970,30.0
07,21,1970,27.5
07,22,1970,28.0
07,23,1970,26.5
07,24,1970,28.0
07,25,1970,27.5
07,26,1970,28.0
07,27,1970,27.5
07,28,1970,27.5
07,29,1970,26.0
07,30,1970,26.0
07,31,1970,25.5
08,01,1970,28.0
08,02,1970,27.0
08,03,1970,27.5
08,04,1970,25.5
08,05,1970,28.0
08,06,1970,26.0
08,07,1970,25.0
08,08,1970,28.5
08,09,1970,30.0
08,10,1970,30.0
08,11,1970,29.0
08,12,1970,29.0
08,13,1970,29.5
08,14,1970,28.5
08,15,1970,28.5
08,16,1970,29.0
08,17,1970,28.0
08,18,1970,29.5
08,19,1970,30.0
08,20,1970,30.0
08,21,1970,29.5
08,22,1970,30.5
08,23,1970,30.0
08,24,1970,28.0
08,25,1970,28.5
08,26,1970,27.0
08,27,1970,25.5
08,28,1970,26.0
08,29,1970,27.0
08,30,1970,27.0
08,31,1970,27.5
09,01,1970,27.0
09,02,1970,27.5
09,03,1970,28.5
09,04,1970,27.5
09,05,1970,27.5
09,06,1970,27.25
09,07,1970,28.0
09,08,1970,28.0
09,09,1970,28.5
09,10,1970,25.5
09,11,1970,25.5
09,12,1970,26.0
09,13,1970,28.0
09,14,1970,28.0
09,15,1970,28.5
09,16,1970,28.0
09,17,1970,28.0
09,18,1970,25.5
09,19,1970,25.5
09,20,1970,26.0
09,21,1970,26.5
09,22,1970,26.5
09,23,1970,25.5
09,24,1970,25.5
09,25,1970,27.5
09,26,1970,27.0
09,27,1970,27.0
09,28,1970,26.0
09,29,1970,25.0
09,30,1970,25.5
10,01,1970,25.5
10,02,1970,24.5
10,03,1970,25.5
10,04,1970,26.5
10,05,1970,26.5
10,06,1970,28.5
10,07,1970,30.0
10,08,1970,29.5
10,09,1970,28.5
10,10,1970,28.5
10,11,1970,28.0
10,12,1970,28.0
10,13,1970,25.0
10,14,1970,25.5
10,15,1970,26.0
10,16,1970,27.5
10,17,1970,24.5
10,18,1970,26.0
10,19,1970,26.0
10,20,1970,26.0
10,21,1970,26.5
10,22,1970,28.5
10,23,1970,28.0
10,24,1970,30.0
10,25,1970,27.5
10,26,1970,27.0
10,27,1970,26.0
10,28,1970,27.5
10,29,1970,24.5
10,30,1970,24.0
10,31,1970,22.5
11,01,1970,24.5
11,02,1970,23.75
11,03,1970,22.0
11,04,1970,21.25
11,05,1970,21.0
11,06,1970,25.5
11,07,1970,20.5
11,08,1970,22.0
11,09,1970,24.0
11,10,1970,24.25
11,11,1970,23.5
11,12,1970,22.5
11,13,1970,23.0
11,14,1970,23.5
11,15,1970,19.0
11,16,1970,21.0
11,17,1970,18.0
11,18,1970,21.5
11,19,1970,20.5
11,20,1970,20.0
11,21,1970,22.5
11,22,1970,22.5
11,23,1970,24.0
11,24,1970,22.5
11,25,1970,21.5
11,26,1970,19.5
11,27,1970,21.5
11,28,1970,22.0
11,29,1970,20.0
11,30,1970,23.0
12,01,1970,22.5
12,02,1970,22.0
12,03,1970,23.5
12,04,1970,25.5
12,05,1970,24.0
12,06,1970,24.75
12,07,1970,25.0
12,08,1970,24.0
12,09,1970,23.25
12,10,1970,21.5
12,11,1970,22.5
12,12,1970,22.5
12,13,1970,21.0
12,14,1970,21.5
12,15,1970,21.5
12,16,1970,22.5
12,17,1970,22.5
12,18,1970,24.5
12,19,1970,26.0
12,20,1970,25.5
12,21,1970,24.5
12,22,1970,24.5
12,23,1970,23.0
12,24,1970,23.0
12,25,1970,23.5
12,26,1970,22.5
12,27,1970,22.5
12,28,1970,22.5
12,29,1970,23.25
12,30,1970,22.5
12,31,1970,21.5
01,01,1971,null
01,02,1971,null
01,03,1971,null
01,04,1971,null
01,05,1971,null
01,06,1971,null
01,07,1971,null
01,08,1971,null
01,09,1971,null
01,10,1971,null
01,11,1971,null
01,12,1971,null
01,13,1971,null
01,14,1971,null
01,15,1971,null
01,16,1971,null
01,17,1971,null
01,18,1971,null
01,19,1971,null
01,20,1971,null
01,21,1971,null
01,22,1971,null
01,23,1971,null
01,24,1971,null
01,25,1971,null
01,26,1971,null
01,27,1971,null
01,28,1971,null
01,29,1971,null
01,30,1971,null
01,31,1971,null
02,01,1971,null
02,02,1971,null
02,03,1971,null
02,04,1971,null
02,05,1971,null
02,06,1971,null
02,07,1971,null
02,08,1971,null
02,09,1971,null
02,10,1971,null
02,11,1971,null
02,12,1971,null
02,13,1971,null
02,14,1971,null
02,15,1971,null
02,16,1971,null
02,17,1971,null
02,18,1971,null
02,19,1971,null
02,20,1971,null
02,21,1971,null
02,22,1971,null
02,23,1971,null
02,24,1971,null
02,25,1971,null
02,26,1971,null
02,27,1971,null
02,28,1971,null
03,01,1971,null
03,02,1971,null
03,03,1971,null
03,04,1971,null
03,05,1971,null
03,06,1971,null
03,07,1971,null
03,08,1971,null
03,09,1971,null
03,10,1971,null
03,11,1971,null
03,12,1971,null
03,13,1971,null
03,14,1971,null
03,15,1971,null
03,16,1971,null
03,17,1971,null
03,18,1971,null
03,19,1971,null
03,20,1971,null
03,21,1971,null
03,22,1971,null
03,23,1971,null
03,24,1971,null
03,25,1971,null
03,26,1971,null
03,27,1971,null
03,28,1971,null
03,29,1971,null
03,30,1971,null
03,31,1971,null
04,01,1971,null
04,02,1971,null
04,03,1971,null
04,04,1971,null
04,05,1971,null
04,06,1971,null
04,07,1971,null
04,08,1971,null
04,09,1971,null
04,10,1971,null
04,11,1971,null
04,12,1971,null
04,13,1971,null
04,14,1971,null
04,15,1971,null
04,16,1971,null
04,17,1971,null
04,18,1971,null
04,19,1971,null
04,20,1971,null
04,21,1971,null
04,22,1971,null
04,23,1971,null
04,24,1971,null
04,25,1971,null
04,26,1971,null
04,27,1971,null
04,28,1971,null
04,29,1971,null
04,30,1971,null
05,01,1971,null
05,02,1971,null
05,03,1971,null
05,04,1971,null
05,05,1971,null
05,06,1971,null
05,07,1971,null
05,08,1971,null
05,09,1971,null
05,10,1971,null
05,11,1971,null
05,12,1971,null
05,13,1971,null
05,14,1971,null
05,15,1971,null
05,16,1971,null
05,17,1971,null
05,18,1971,null
05,19,1971,null
05,20,1971,null
05,21,1971,null
05,22,1971,null
05,23,1971,null
05,24,1971,null
05,25,1971,null
05,26,1971,null
05,27,1971,null
05,28,1971,null
05,29,1971,null
05,30,1971,null
05,31,1971,null
06,01,1971,null
06,02,1971,null
06,03,1971,null
06,04,1971,null
06,05,1971,null
06,06,1971,null
06,07,1971,null
06,08,1971,null
06,09,1971,null
06,10,1971,null
06,11,1971,null
06,12,1971,null
06,13,1971,null
06,14,1971,null
06,15,1971,null
06,16,1971,null
06,17,1971,null
06,18,1971,null
06,19,1971,null
06,20,1971,null
06,21,1971,null
06,22,1971,null
06,23,1971,null
06,24,1971,null
06,25,1971,null
06,26,1971,null
06,27,1971,null
06,28,1971,null
06,29,1971,null
06,30,1971,null
07,01,1971,null
07,02,1971,null
07,03,1971,null
07,04,1971,null
07,05,1971,null
07,06,1971,null
07,07,1971,null
07,08,1971,null
07,09,1971,null
07,10,1971,null
07,11,1971,null
07,12,1971,null
07,13,1971,null
07,14,1971,null
07,15,1971,null
07,16,1971,null
07,17,1971,null
07,18,1971,null
07,19,1971,null
07,20,1971,null
07,21,1971,null
07,22,1971,null
07,23,1971,null
07,24,1971,null
07,25,1971,null
07,26,1971,null
07,27,1971,null
07,28,1971,null
07,29,1971,null
07,30,1971,null
07,31,1971,null
08,01,1971,null
08,02,1971,null
08,03,1971,null
08,04,1971,null
08,05,1971,null
08,06,1971,null
08,07,1971,null
08,08,1971,null
08,09,1971,null
08,10,1971,null
08,11,1971,null
08,12,1971,null
08,13,1971,null
08,14,1971,null
08,15,1971,null
08,16,1971,null
08,17,1971,null
08,18,1971,null
08,19,1971,null
08,20,1971,null
08,21,1971,null
08,22,1971,null
08,23,1971,null
08,24,1971,null
08,25,1971,null
08,26,1971,null
08,27,1971,null
08,28,1971,null
08,29,1971,null
08,30,1971,null
08,31,1971,null
09,01,1971,null
09,02,1971,null
09,03,1971,null
09,04,1971,null
09,05,1971,null
09,06,1971,null
09,07,1971,null
09,08,1971,null
09,09,1971,null
09,10,1971,null
09,11,1971,null
09,12,1971,null
09,13,1971,null
09,14,1971,null
09,15,1971,null
09,16,1971,null
09,17,1971,null
09,18,1971,null
09,19,1971,null
09,20,1971,null
09,21,1971,null
09,22,1971,null
09,23,1971,null
09,24,1971,null
09,25,1971,null
09,26,1971,null
09,27,1971,null
09,28,1971,null
09,29,1971,null
09,30,1971,null
10,01,1971,null
10,02,1971,null
10,03,1971,null
10,04,1971,null
10,05,1971,null
10,06,1971,null
10,07,1971,null
10,08,1971,null
10,09,1971,null
10,10,1971,null
10,11,1971,null
10,12,1971,null
10,13,1971,null
10,14,1971,null
10,15,1971,null
10,16,1971,null
10,17,1971,null
10,18,1971,null
10,19,1971,null
10,20,1971,null
10,21,1971,null
10,22,1971,null
10,23,1971,null
10,24,1971,null
10,25,1971,null
10,26,1971,null
10,27,1971,null
10,28,1971,null
10,29,1971,null
10,30,1971,null
10,31,1971,null
11,01,1971,null
11,02,1971,null
11,03,1971,null
11,04,1971,null
11,05,1971,null
11,06,1971,null
11,07,1971,null
11,08,1971,null
11,09,1971,null
11,10,1971,null
11,11,1971,null
11,12,1971,null
11,13,1971,null
11,14,1971,null
11,15,1971,null
11,16,1971,null
11,17,1971,null
11,18,1971,null
11,19,1971,null
11,20,1971,null
11,21,1971,null
11,22,1971,null
11,23,1971,null
11,24,1971,null
11,25,1971,null
11,26,1971,null
11,27,1971,null
11,28,1971,null
11,29,1971,null
11,30,1971,null
12,01,1971,null
12,02,1971,null
12,03,1971,null
12,04,1971,null
12,05,1971,null
12,06,1971,null
12,07,1971,null
12,08,1971,null
12,09,1971,null
12,10,1971,null
12,11,1971,null
12,12,1971,null
12,13,1971,null
12,14,1971,null
12,15,1971,27.5
12,16,1971,26.0
12,17,1971,25.25
12,18,1971,23.5
12,19,1971,25.0
12,20,1971,24.75
12,21,1971,24.5
12,22,1971,22.5
12,23,1971,24.0
12,24,1971,19.5
12,25,1971,21.25
12,26,1971,21.0
12,27,1971,22.0
12,28,1971,23.0
12,29,1971,25.0
12,30,1971,24.5
12,31,1971,23.5
01,01,1972,24.0
01,02,1972,24.5
01,03,1972,26.0
01,04,1972,25.5
01,05,1972,24.0
01,06,1972,20.5
01,07,1972,19.0
01,08,1972,20.0
01,09,1972,23.5
01,10,1972,24.0
01,11,1972,23.0
01,12,1972,24.0
01,13,1972,25.0
01,14,1972,23.0
01,15,1972,22.5
01,16,1972,21.0
01,17,1972,22.5
01,18,1972,21.0
01,19,1972,23.0
01,20,1972,23.5
01,21,1972,24.5
01,22,1972,25.0
01,23,1972,25.5
01,24,1972,26.0
01,25,1972,24.5
01,26,1972,23.5
01,27,1972,23.5
01,28,1972,23.5
01,29,1972,23.5
01,30,1972,23.0
01,31,1972,24.0
02,01,1972,23.0
02,02,1972,23.0
02,03,1972,23.0
02,04,1972,20.0
02,05,1972,18.0
02,06,1972,22.5
02,07,1972,22.5
02,08,1972,24.0
02,09,1972,22.5
02,10,1972,22.5
02,11,1972,22.0
02,12,1972,25.0
02,13,1972,24.5
02,14,1972,26.0
02,15,1972,26.0
02,16,1972,24.0
02,17,1972,25.5
02,18,1972,21.5
02,19,1972,22.5
02,20,1972,19.5
02,21,1972,18.0
02,22,1972,22.0
02,23,1972,21.0
02,24,1972,21.0
02,25,1972,24.5
02,26,1972,24.5
02,27,1972,26.0
02,28,1972,27.0
02,29,1972,28.0
03,01,1972,26.0
03,02,1972,28.25
03,03,1972,25.5
03,04,1972,28.5
03,05,1972,26.5
03,06,1972,26.25
03,07,1972,27.5
03,08,1972,27.0
03,09,1972,25.0
03,10,1972,27.5
03,11,1972,24.75
03,12,1972,25.5
03,13,1972,26.5
03,14,1972,27.5
03,15,1972,26.5
03,16,1972,26.5
03,17,1972,25.0
03,18,1972,27.25
03,19,1972,26.5
03,20,1972,27.25
03,21,1972,27.5
03,22,1972,27.25
03,23,1972,26.5
03,24,1972,26.5
03,25,1972,26.75
03,26,1972,26.5
03,27,1972,27.75
03,28,1972,28.5
03,29,1972,28.0
03,30,1972,30.0
03,31,1972,27.5
04,01,1972,27.0
04,02,1972,26.5
04,03,1972,27.0
04,04,1972,27.75
04,05,1972,28.0
04,06,1972,27.75
04,07,1972,27.0
04,08,1972,28.5
04,09,1972,28.0
04,10,1972,29.0
04,11,1972,28.5
04,12,1972,29.25
04,13,1972,29.0
04,14,1972,31.0
04,15,1972,29.5
04,16,1972,29.0
04,17,1972,28.0
04,18,1972,28.0
04,19,1972,28.0
04,20,1972,29.0
04,21,1972,29.5
04,22,1972,28.25
04,23,1972,29.0
04,24,1972,29.0
04,25,1972,29.75
04,26,1972,29.5
04,27,1972,30.0
04,28,1972,32.0
04,29,1972,28.5
04,30,1972,29.5
05,01,1972,29.0
05,02,1972,29.0
05,03,1972,30.0
05,04,1972,30.0
05,05,1972,27.5
05,06,1972,28.0
05,07,1972,29.0
05,08,1972,29.0
05,09,1972,29.0
05,10,1972,29.0
05,11,1972,29.0
05,12,1972,30.75
05,13,1972,30.0
05,14,1972,30.25
05,15,1972,29.5
05,16,1972,29.0
05,17,1972,28.75
05,18,1972,28.5
05,19,1972,28.5
05,20,1972,29.5
05,21,1972,29.0
05,22,1972,27.5
05,23,1972,30.5
05,24,1972,31.75
05,25,1972,31.0
05,26,1972,28.0
05,27,1972,28.5
05,28,1972,27.5
05,29,1972,28.5
05,30,1972,28.5
05,31,1972,29.0
06,01,1972,28.0
06,02,1972,28.0
06,03,1972,28.25
06,04,1972,27.5
06,05,1972,29.5
06,06,1972,27.0
06,07,1972,28.75
06,08,1972,28.75
06,09,1972,28.0
06,10,1972,26.0
06,11,1972,27.0
06,12,1972,27.75
06,13,1972,26.5
06,14,1972,29.0
06,15,1972,27.5
06,16,1972,29.0
06,17,1972,29.0
06,18,1972,29.5
06,19,1972,29.75
06,20,1972,28.5
06,21,1972,27.5
06,22,1972,29.5
06,23,1972,28.5
06,24,1972,29.0
06,25,1972,27.5
06,26,1972,29.0
06,27,1972,28.75
06,28,1972,28.5
06,29,1972,27.5
06,30,1972,27.5
07,01,1972,27.0
07,02,1972,28.0
07,03,1972,27.5
07,04,1972,28.5
07,05,1972,27.5
07,06,1972,28.0
07,07,1972,29.5
07,08,1972,28.0
07,09,1972,28.5
07,10,1972,28.0
07,11,1972,28.5
07,12,1972,25.5
07,13,1972,27.5
07,14,1972,27.5
07,15,1972,28.5
07,16,1972,28.0
07,17,1972,29.5
07,18,1972,28.0
07,19,1972,27.0
07,20,1972,28.5
07,21,1972,28.0
07,22,1972,29.0
07,23,1972,26.0
07,24,1972,24.0
07,25,1972,24.0
07,26,1972,25.0
07,27,1972,25.5
07,28,1972,26.0
07,29,1972,26.0
07,30,1972,25.5
07,31,1972,25.5
08,01,1972,27.5
08,02,1972,26.5
08,03,1972,27.0
08,04,1972,26.0
08,05,1972,27.0
08,06,1972,26.0
08,07,1972,27.0
08,08,1972,27.0
08,09,1972,26.5
08,10,1972,26.0
08,11,1972,28.5
08,12,1972,25.0
08,13,1972,24.5
08,14,1972,24.5
08,15,1972,25.5
08,16,1972,26.0
08,17,1972,26.5
08,18,1972,25.5
08,19,1972,26.0
08,20,1972,27.5
08,21,1972,28.0
08,22,1972,27.5
08,23,1972,29.5
08,24,1972,26.0
08,25,1972,26.0
08,26,1972,27.0
08,27,1972,25.5
08,28,1972,26.5
08,29,1972,27.0
08,30,1972,26.0
08,31,1972,25.0
09,01,1972,28.5
09,02,1972,28.5
09,03,1972,25.5
09,04,1972,27.5
09,05,1972,25.5
09,06,1972,28.0
09,07,1972,27.0
09,08,1972,28.25
09,09,1972,28.5
09,10,1972,28.25
09,11,1972,27.0
09,12,1972,25.5
09,13,1972,25.0
09,14,1972,26.5
09,15,1972,27.5
09,16,1972,27.75
09,17,1972,27.0
09,18,1972,25.0
09,19,1972,25.0
09,20,1972,25.5
09,21,1972,26.0
09,22,1972,26.75
09,23,1972,28.0
09,24,1972,27.0
09,25,1972,27.5
09,26,1972,26.0
09,27,1972,25.5
09,28,1972,27.75
09,29,1972,27.0
09,30,1972,26.5
10,01,1972,27.0
10,02,1972,27.5
10,03,1972,26.0
10,04,1972,27.5
10,05,1972,25.5
10,06,1972,26.0
10,07,1972,26.5
10,08,1972,27.0
10,09,1972,27.5
10,10,1972,26.75
10,11,1972,27.0
10,12,1972,27.5
10,13,1972,24.0
10,14,1972,24.0
10,15,1972,27.0
10,16,1972,29.0
10,17,1972,28.5
10,18,1972,27.5
10,19,1972,27.0
10,20,1972,26.5
10,21,1972,28.5
10,22,1972,29.0
10,23,1972,29.5
10,24,1972,30.0
10,25,1972,28.0
10,26,1972,28.5
10,27,1972,27.0
10,28,1972,28.5
10,29,1972,28.0
10,30,1972,28.0
10,31,1972,26.0
11,01,1972,27.5
11,02,1972,28.0
11,03,1972,27.5
11,04,1972,26.0
11,05,1972,26.0
11,06,1972,26.0
11,07,1972,26.0
11,08,1972,25.5
11,09,1972,26.5
11,10,1972,26.0
11,11,1972,28.0
11,12,1972,27.5
11,13,1972,27.5
11,14,1972,26.0
11,15,1972,27.5
11,16,1972,25.0
11,17,1972,27.0
11,18,1972,26.5
11,19,1972,27.0
11,20,1972,27.0
11,21,1972,24.5
11,22,1972,21.5
11,23,1972,24.5
11,24,1972,25.0
11,25,1972,25.5
11,26,1972,25.5
