Mes,Dia,Ano,Datos
9,28,1957,null
9,29,1957,null
9,30,1957,null
10,1,1957,22
10,2,1957,21.5
10,3,1957,23
10,4,1957,25.5
10,5,1957,26
10,6,1957,26
10,7,1957,27
10,8,1957,27.5
10,9,1957,23.5
10,10,1957,21.5
10,11,1957,22.5
10,12,1957,23
10,13,1957,24.75
10,14,1957,23
10,15,1957,21.5
10,16,1957,21.75
10,17,1957,26.5
10,18,1957,23
10,19,1957,21.5
10,20,1957,23
10,21,1957,22.5
10,22,1957,22
10,23,1957,25
10,24,1957,22
10,25,1957,25
10,26,1957,23
10,27,1957,25.5
10,28,1957,22
10,29,1957,23.5
10,30,1957,24.5
10,31,1957,23
11,1,1957,22.5
11,2,1957,22.5
11,3,1957,22
11,4,1957,23
11,5,1957,25.5
11,6,1957,25.5
11,7,1957,23.5
11,8,1957,22.5
11,9,1957,22.5
11,10,1957,22
11,11,1957,22
11,12,1957,23
11,13,1957,24.5
11,14,1957,23.5
11,15,1957,22
11,16,1957,21.5
11,17,1957,23.5
11,18,1957,22.5
11,19,1957,23.5
11,20,1957,23.5
11,21,1957,22.5
11,22,1957,22.5
11,23,1957,21.5
11,24,1957,23
11,25,1957,24.25
11,26,1957,21.5
11,27,1957,22.5
11,28,1957,22
11,29,1957,22.5
11,30,1957,24
12,1,1957,21.5
12,2,1957,22.5
12,3,1957,22
12,4,1957,22.5
12,5,1957,24
12,6,1957,23.25
12,7,1957,25
12,8,1957,23
12,9,1957,22.5
12,10,1957,23
12,11,1957,24.5
12,12,1957,22.25
12,13,1957,21.5
12,14,1957,22.75
12,15,1957,25.5
12,16,1957,23.5
12,17,1957,25
12,18,1957,23
12,19,1957,23
12,20,1957,22.5
12,21,1957,22.5
12,22,1957,21.75
12,23,1957,22.5
12,24,1957,21.5
12,25,1957,22
12,26,1957,23
12,27,1957,23
12,28,1957,23.5
12,29,1957,25.75
12,30,1957,23
12,31,1957,23.25
1,1,1958,22.5
1,2,1958,25.5
1,3,1958,23
1,4,1958,23
1,5,1958,26
1,6,1958,23
1,7,1958,22.5
1,8,1958,23.25
1,9,1958,22.5
1,10,1958,26
1,11,1958,22
1,12,1958,22
1,13,1958,23
1,14,1958,25
1,15,1958,25.5
1,16,1958,26
1,17,1958,23
1,18,1958,26.5
1,19,1958,23.5
1,20,1958,24.25
1,21,1958,23
1,22,1958,21.5
1,23,1958,21.5
1,24,1958,22.5
1,25,1958,26
1,26,1958,22.5
1,27,1958,23.5
1,28,1958,25.5
1,29,1958,25.5
1,30,1958,23.25
1,31,1958,26
2,1,1958,24
2,2,1958,26
2,3,1958,23
2,4,1958,23
2,5,1958,24
2,6,1958,26.5
2,7,1958,23.25
2,8,1958,23.5
2,9,1958,23.25
2,10,1958,26.5
2,11,1958,23.5
2,12,1958,23
2,13,1958,22.5
2,14,1958,22.5
2,15,1958,25.5
2,16,1958,24
2,17,1958,25.5
2,18,1958,24.15
2,19,1958,25.5
2,20,1958,24
2,21,1958,22.5
2,22,1958,23
2,23,1958,23.25
2,24,1958,23.5
2,25,1958,24
2,26,1958,25.5
2,27,1958,23
2,28,1958,26
3,1,1958,null
3,2,1958,null
3,3,1958,null
3,4,1958,null
3,5,1958,null
3,6,1958,null
3,7,1958,null
3,8,1958,null
3,9,1958,null
3,10,1958,null
3,11,1958,null
3,12,1958,null
3,13,1958,null
3,14,1958,null
3,15,1958,null
3,16,1958,null
3,17,1958,null
3,18,1958,null
3,19,1958,null
3,20,1958,null
3,21,1958,null
3,22,1958,null
3,23,1958,null
3,24,1958,null
3,25,1958,null
3,26,1958,null
3,27,1958,null
3,28,1958,null
3,29,1958,null
3,30,1958,null
3,31,1958,null
4,1,1958,30.5
4,2,1958,29
4,3,1958,27.5
4,4,1958,29
4,5,1958,30.5
4,6,1958,26.5
4,7,1958,25.5
4,8,1958,27
4,9,1958,28.5
4,10,1958,28.5
4,11,1958,24
4,12,1958,24.5
4,13,1958,28
4,14,1958,28.5
4,15,1958,27
4,16,1958,26
4,17,1958,23
4,18,1958,25
4,19,1958,26
4,20,1958,27.5
4,21,1958,27.5
4,22,1958,29
4,23,1958,29.5
4,24,1958,30.5
4,25,1958,30.5
4,26,1958,30.5
4,27,1958,31
4,28,1958,30
4,29,1958,30
4,30,1958,30.5
5,1,1958,29.5
5,2,1958,31.5
5,3,1958,30
5,4,1958,29.5
5,5,1958,28
5,6,1958,28.5
5,7,1958,27
5,8,1958,27
5,9,1958,28.5
5,10,1958,30.5
5,11,1958,30.5
5,12,1958,31
5,13,1958,32
5,14,1958,30.5
5,15,1958,28.25
5,16,1958,27.5
5,17,1958,28.75
5,18,1958,28.75
5,19,1958,27
5,20,1958,23.5
5,21,1958,24.25
5,22,1958,26
5,23,1958,27.5
5,24,1958,24.25
5,25,1958,29
5,26,1958,27
5,27,1958,28
5,28,1958,27.75
5,29,1958,28
5,30,1958,29.25
5,31,1958,28.5
6,1,1958,29
6,2,1958,26
6,3,1958,26.5
6,4,1958,26
6,5,1958,25.5
6,6,1958,31
6,7,1958,26
6,8,1958,28.5
6,9,1958,29.5
6,10,1958,29.5
6,11,1958,29.5
6,12,1958,29
6,13,1958,30
6,14,1958,26.5
6,15,1958,29
6,16,1958,28.5
6,17,1958,29.5
6,18,1958,30.5
6,19,1958,29
6,20,1958,29.5
6,21,1958,29.75
6,22,1958,29.5
6,23,1958,29.5
6,24,1958,29
6,25,1958,29
6,26,1958,29.5
6,27,1958,27
6,28,1958,28.5
6,29,1958,27
6,30,1958,28.75
7,1,1958,26.5
7,2,1958,27.25
7,3,1958,30.25
7,4,1958,27.5
7,5,1958,27.5
7,6,1958,25.5
7,7,1958,27.5
7,8,1958,26.25
7,9,1958,25
7,10,1958,26
7,11,1958,25.75
7,12,1958,28.5
7,13,1958,27.25
7,14,1958,27.5
7,15,1958,27
7,16,1958,26.75
7,17,1958,27
7,18,1958,30.25
7,19,1958,27
7,20,1958,28
7,21,1958,28
7,22,1958,29.25
7,23,1958,28
7,24,1958,27
7,25,1958,25.5
7,26,1958,26
7,27,1958,28
7,28,1958,28
7,29,1958,26
7,30,1958,27.5
7,31,1958,27.5
8,1,1958,25
8,2,1958,27.5
8,3,1958,28
8,4,1958,27.5
8,5,1958,27
8,6,1958,25.75
8,7,1958,27
8,8,1958,26.75
8,9,1958,28
8,10,1958,28
8,11,1958,26.75
8,12,1958,26.25
8,13,1958,26.25
8,14,1958,27
8,15,1958,28
8,16,1958,28.25
8,17,1958,29.25
8,18,1958,29.5
8,19,1958,28
8,20,1958,26
8,21,1958,26.5
8,22,1958,27
8,23,1958,29
8,24,1958,28.5
8,25,1958,29
8,26,1958,28
8,27,1958,27.5
8,28,1958,28.5
8,29,1958,28.5
8,30,1958,27.45
8,31,1958,26.75
9,1,1958,26.5
9,2,1958,27.5
9,3,1958,28
9,4,1958,28
9,5,1958,28
9,6,1958,27.5
9,7,1958,28
9,8,1958,28
9,9,1958,27
9,10,1958,29
9,11,1958,26.5
9,12,1958,28
9,13,1958,26.5
9,14,1958,28.25
9,15,1958,27.5
9,16,1958,28
9,17,1958,26
9,18,1958,27.5
9,19,1958,27
9,20,1958,28
9,21,1958,29
9,22,1958,28.5
9,23,1958,27.5
9,24,1958,26.5
9,25,1958,26.75
9,26,1958,27
9,27,1958,26
9,28,1958,23
9,29,1958,25.5
9,30,1958,26.5
10,1,1958,27
10,2,1958,25.5
10,3,1958,26
10,4,1958,26
10,5,1958,26
10,6,1958,27
10,7,1958,28
10,8,1958,27.5
10,9,1958,28.5
10,10,1958,26.75
10,11,1958,25.5
10,12,1958,26
10,13,1958,25.25
10,14,1958,26.5
10,15,1958,24.75
10,16,1958,26.75
10,17,1958,26.5
10,18,1958,26.5
10,19,1958,25
10,20,1958,26
10,21,1958,25.5
10,22,1958,27
10,23,1958,25.5
10,24,1958,27
10,25,1958,25
10,26,1958,24.25
10,27,1958,25
10,28,1958,24.5
10,29,1958,22.5
10,30,1958,22
10,31,1958,22
11,1,1958,21.5
11,2,1958,23.5
11,3,1958,25
11,4,1958,26
11,5,1958,27
11,6,1958,26
11,7,1958,23.5
11,8,1958,26
11,9,1958,25.5
11,10,1958,25
11,11,1958,25.5
11,12,1958,24
11,13,1958,25.5
11,14,1958,25.5
11,15,1958,26
11,16,1958,26.5
11,17,1958,27.5
11,18,1958,26.25
11,19,1958,21.5
11,20,1958,22
11,21,1958,22.5
11,22,1958,20.5
11,23,1958,22
11,24,1958,23.5
11,25,1958,24.5
11,26,1958,21
11,27,1958,24
11,28,1958,23.75
11,29,1958,19.5
11,30,1958,18.5
12,1,1958,20
12,2,1958,20.5
12,3,1958,21.5
12,4,1958,22.5
12,5,1958,24.5
12,6,1958,24
12,7,1958,24.5
12,8,1958,23
12,9,1958,25
12,10,1958,23.45
12,11,1958,22
12,12,1958,20
12,13,1958,23.75
12,14,1958,20.75
12,15,1958,18
12,16,1958,16.5
12,17,1958,17.5
12,18,1958,18
12,19,1958,19.5
12,20,1958,18
12,21,1958,21.5
12,22,1958,21.75
12,23,1958,22.5
12,24,1958,22
12,25,1958,22.8
12,26,1958,22.5
12,27,1958,21
12,28,1958,21.5
12,29,1958,20.5
12,30,1958,22.5
12,31,1958,18
1,1,1959,17
1,2,1959,20.5
1,3,1959,23.5
1,4,1959,21.5
1,5,1959,18
1,6,1959,19.5
1,7,1959,23
1,8,1959,22
1,9,1959,19.5
1,10,1959,20.5
1,11,1959,18.5
1,12,1959,18.25
1,13,1959,18.75
1,14,1959,21.5
1,15,1959,23
1,16,1959,19.5
1,17,1959,18.5
1,18,1959,18.5
1,19,1959,19.5
1,20,1959,22.75
1,21,1959,25.5
1,22,1959,18.5
1,23,1959,19
1,24,1959,20.5
1,25,1959,21.25
1,26,1959,22.5
1,27,1959,24
1,28,1959,24.5
1,29,1959,25.5
1,30,1959,25
1,31,1959,22.5
2,1,1959,22.5
2,2,1959,24.5
2,3,1959,22.5
2,4,1959,23
2,5,1959,19.5
2,6,1959,20.75
2,7,1959,23.5
2,8,1959,24.5
2,9,1959,25.5
2,10,1959,25.5
2,11,1959,25
2,12,1959,24.5
2,13,1959,25.5
2,14,1959,22
2,15,1959,25.5
2,16,1959,22.5
2,17,1959,23.5
2,18,1959,26
2,19,1959,23
2,20,1959,23.5
2,21,1959,22
2,22,1959,22.5
2,23,1959,24.5
2,24,1959,24.5
2,25,1959,26
2,26,1959,26.5
2,27,1959,25
2,28,1959,24
3,1,1959,21
3,2,1959,22.5
3,3,1959,22.5
3,4,1959,24
3,5,1959,26.5
3,6,1959,25.5
3,7,1959,21
3,8,1959,24.5
3,9,1959,25
3,10,1959,27
3,11,1959,27.5
3,12,1959,24
3,13,1959,20.5
3,14,1959,24.5
3,15,1959,25.5
3,16,1959,26
3,17,1959,19
3,18,1959,23
3,19,1959,19.5
3,20,1959,20.5
3,21,1959,24.25
3,22,1959,20.5
3,23,1959,21
3,24,1959,23
3,25,1959,28.5
3,26,1959,28.5
3,27,1959,27.5
3,28,1959,27.5
3,29,1959,27
3,30,1959,26.5
3,31,1959,29
4,1,1959,29
4,2,1959,27
4,3,1959,24
4,4,1959,23
4,5,1959,21.5
4,6,1959,26.5
4,7,1959,27.5
4,8,1959,29
4,9,1959,28
4,10,1959,29
4,11,1959,29.5
4,12,1959,27.5
4,13,1959,25
4,14,1959,23
4,15,1959,21.5
4,16,1959,22.5
4,17,1959,26
4,18,1959,27
4,19,1959,29
4,20,1959,27.5
4,21,1959,28
4,22,1959,26.5
4,23,1959,23.5
4,24,1959,23
4,25,1959,25.5
4,26,1959,25
4,27,1959,25
4,28,1959,25
4,29,1959,28
4,30,1959,28
5,1,1959,27.5
5,2,1959,27.5
5,3,1959,30
5,4,1959,29
5,5,1959,28
5,6,1959,28.5
5,7,1959,27
5,8,1959,27
5,9,1959,27
5,10,1959,29
5,11,1959,31
5,12,1959,30
5,13,1959,25
5,14,1959,26.5
5,15,1959,26
5,16,1959,26.5
5,17,1959,29
5,18,1959,29.5
5,19,1959,30
5,20,1959,30.5
5,21,1959,28
5,22,1959,30.25
5,23,1959,31.5
5,24,1959,28
5,25,1959,27.5
5,26,1959,28.5
5,27,1959,27.5
5,28,1959,27.5
5,29,1959,27.5
5,30,1959,27.5
5,31,1959,27.5
6,1,1959,29.5
6,2,1959,28.5
6,3,1959,28
6,4,1959,28.5
6,5,1959,28
6,6,1959,28
6,7,1959,29
6,8,1959,27
6,9,1959,27
6,10,1959,30
6,11,1959,28.5
6,12,1959,27.5
6,13,1959,29
6,14,1959,27.5
6,15,1959,28
6,16,1959,27
6,17,1959,26
6,18,1959,28
6,19,1959,28
6,20,1959,31
6,21,1959,27.5
6,22,1959,26.5
6,23,1959,27
6,24,1959,26.5
6,25,1959,29.5
6,26,1959,26.5
6,27,1959,27.5
6,28,1959,28
6,29,1959,27.5
6,30,1959,24.75
7,1,1959,28.5
7,2,1959,24.25
7,3,1959,26.5
7,4,1959,26.5
7,5,1959,26.5
7,6,1959,27
7,7,1959,27
7,8,1959,27.5
7,9,1959,26
7,10,1959,25.75
7,11,1959,26
7,12,1959,27
7,13,1959,26
7,14,1959,26
7,15,1959,27
7,16,1959,27
7,17,1959,28
7,18,1959,27.5
7,19,1959,28.5
7,20,1959,26
7,21,1959,26.5
7,22,1959,25
7,23,1959,27.5
7,24,1959,26.5
7,25,1959,27.5
7,26,1959,27
7,27,1959,26
7,28,1959,25
7,29,1959,26
7,30,1959,25
7,31,1959,25.5
8,1,1959,24.5
8,2,1959,27
8,3,1959,28.25
8,4,1959,29
8,5,1959,27.5
8,6,1959,28
8,7,1959,27
8,8,1959,26
8,9,1959,26.5
8,10,1959,27
8,11,1959,28.5
8,12,1959,27
8,13,1959,28
8,14,1959,28.5
8,15,1959,28.5
8,16,1959,29
8,17,1959,27.5
8,18,1959,28
8,19,1959,27.5
8,20,1959,28.5
8,21,1959,27.5
8,22,1959,27.5
8,23,1959,28
8,24,1959,28.5
8,25,1959,27
8,26,1959,26.5
8,27,1959,27
8,28,1959,28
8,29,1959,28
8,30,1959,26.5
8,31,1959,26.5
9,1,1959,27
9,2,1959,27
9,3,1959,28
9,4,1959,28
9,5,1959,28
9,6,1959,29
9,7,1959,27
9,8,1959,27.5
9,9,1959,27.5
9,10,1959,26.5
9,11,1959,27
9,12,1959,26.5
9,13,1959,26.5
9,14,1959,27
9,15,1959,28.5
9,16,1959,29
9,17,1959,27.5
9,18,1959,26.5
9,19,1959,26.5
9,20,1959,26.5
9,21,1959,27
9,22,1959,26.5
9,23,1959,28
9,24,1959,28.5
9,25,1959,28.5
9,26,1959,28.5
9,27,1959,27.5
9,28,1959,27
9,29,1959,27.5
9,30,1959,26.5
10,1,1959,26.5
10,2,1959,27
10,3,1959,27
10,4,1959,27.5
10,5,1959,28
10,6,1959,28.5
10,7,1959,27.5
10,8,1959,28.5
10,9,1959,28
10,10,1959,27.5
10,11,1959,27
10,12,1959,28
10,13,1959,28
10,14,1959,26.5
10,15,1959,28
10,16,1959,29
10,17,1959,28.5
10,18,1959,27.5
10,19,1959,24
10,20,1959,28.5
10,21,1959,28.5
10,22,1959,28
10,23,1959,27
10,24,1959,26.5
10,25,1959,27.5
10,26,1959,27
10,27,1959,27
10,28,1959,27
10,29,1959,28
10,30,1959,27
10,31,1959,27
11,1,1959,29
11,2,1959,28.5
11,3,1959,27.5
11,4,1959,27.5
11,5,1959,28
11,6,1959,28
11,7,1959,28
11,8,1959,27.5
11,9,1959,27
11,10,1959,24.5
11,11,1959,24.5
11,12,1959,27.5
11,13,1959,26
11,14,1959,24
11,15,1959,24
11,16,1959,25
11,17,1959,27.5
11,18,1959,28
11,19,1959,28.5
11,20,1959,25
11,21,1959,25.5
11,22,1959,26
11,23,1959,27
11,24,1959,28
11,25,1959,27.5
11,26,1959,28
11,27,1959,28.5
11,28,1959,28
11,29,1959,27.5
11,30,1959,25.5
12,1,1959,23.5
12,2,1959,26.1
12,3,1959,25.5
12,4,1959,18
12,5,1959,21
12,6,1959,19
12,7,1959,17
12,8,1959,19
12,9,1959,24.5
12,10,1959,26
12,11,1959,27
12,12,1959,27
12,13,1959,25.5
12,14,1959,25.5
12,15,1959,26.5
12,16,1959,27
12,17,1959,27.5
12,18,1959,25.5
12,19,1959,25.5
12,20,1959,25.5
12,21,1959,25.5
12,22,1959,25.5
12,23,1959,27
12,24,1959,27.5
12,25,1959,26.5
12,26,1959,25.5
12,27,1959,22
12,28,1959,21
12,29,1959,24
12,30,1959,25
12,31,1959,25.5
1,1,1960,23.5
1,2,1960,24
1,3,1960,22
1,4,1960,23
1,5,1960,24.5
1,6,1960,22
1,7,1960,18.5
1,8,1960,20
1,9,1960,22
1,10,1960,22
1,11,1960,23
1,12,1960,24
1,13,1960,24.5
1,14,1960,24.5
1,15,1960,24.5
1,16,1960,25.5
1,17,1960,26.5
1,18,1960,20
1,19,1960,17.5
1,20,1960,18
1,21,1960,16.5
1,22,1960,17.5
1,23,1960,19.5
1,24,1960,20.5
1,25,1960,20.5
1,26,1960,21
1,27,1960,19
1,28,1960,23
1,29,1960,22
1,30,1960,19.5
1,31,1960,17
2,1,1960,19
2,2,1960,16
2,3,1960,22
2,4,1960,24.25
2,5,1960,19
2,6,1960,20.5
2,7,1960,19.5
2,8,1960,23.5
2,9,1960,23.5
2,10,1960,24
2,11,1960,24
2,12,1960,23
2,13,1960,22
2,14,1960,23
2,15,1960,24
2,16,1960,20.5
2,17,1960,24
2,18,1960,21.5
2,19,1960,22
2,20,1960,24.5
2,21,1960,22
2,22,1960,23.5
2,23,1960,27
2,24,1960,21
2,25,1960,23
2,26,1960,23.5
2,27,1960,27
2,28,1960,21
2,29,1960,23.5
3,1,1960,24.5
3,2,1960,23.5
3,3,1960,25
3,4,1960,21
3,5,1960,20.5
3,6,1960,21.5
3,7,1960,23.5
3,8,1960,23.5
3,9,1960,24.5
3,10,1960,25
3,11,1960,27
3,12,1960,27
3,13,1960,22
3,14,1960,23
3,15,1960,24
3,16,1960,24.5
3,17,1960,23
3,18,1960,22
3,19,1960,21.5
3,20,1960,24
3,21,1960,18.5
3,22,1960,23.5
3,23,1960,23
3,24,1960,22
3,25,1960,25
3,26,1960,26.5
3,27,1960,25.5
3,28,1960,23
3,29,1960,24.5
3,30,1960,23
3,31,1960,24
4,1,1960,28
4,2,1960,27
4,3,1960,26.5
4,4,1960,24
4,5,1960,21.5
4,6,1960,20
4,7,1960,22.5
4,8,1960,23
4,9,1960,21
4,10,1960,24
4,11,1960,24
4,12,1960,24
4,13,1960,26
4,14,1960,25
4,15,1960,26.5
4,16,1960,26.5
4,17,1960,27
4,18,1960,29
4,19,1960,27
4,20,1960,26
4,21,1960,25.5
4,22,1960,28.5
4,23,1960,26
4,24,1960,25
4,25,1960,25.5
4,26,1960,26
4,27,1960,26
4,28,1960,29.5
4,29,1960,26
4,30,1960,26
5,1,1960,26.5
5,2,1960,27
5,3,1960,26.5
5,4,1960,28
5,5,1960,27
5,6,1960,26.5
5,7,1960,27.5
5,8,1960,28.5
5,9,1960,26.5
5,10,1960,27
5,11,1960,25.5
5,12,1960,25.5
5,13,1960,26.5
5,14,1960,30
5,15,1960,29
5,16,1960,29
5,17,1960,30
5,18,1960,30.5
5,19,1960,29
5,20,1960,30.5
5,21,1960,31.5
5,22,1960,29.5
5,23,1960,30.5
5,24,1960,30.5
5,25,1960,33
5,26,1960,33
5,27,1960,32
5,28,1960,27.5
5,29,1960,31
5,30,1960,32.5
5,31,1960,30.5
6,1,1960,28
6,2,1960,29.5
6,3,1960,30.5
6,4,1960,32.5
6,5,1960,31
6,6,1960,32
6,7,1960,30.75
6,8,1960,29.5
6,9,1960,31
6,10,1960,29
6,11,1960,30
6,12,1960,30
6,13,1960,30
6,14,1960,27
6,15,1960,29
6,16,1960,30.75
6,17,1960,32
6,18,1960,29
6,19,1960,28
6,20,1960,27.5
6,21,1960,27
6,22,1960,28.5
6,23,1960,30.25
6,24,1960,29
6,25,1960,29.5
6,26,1960,26.5
6,27,1960,26.5
6,28,1960,27
6,29,1960,27
6,30,1960,25.5
7,1,1960,26
7,2,1960,26
7,3,1960,28
7,4,1960,29
7,5,1960,28
7,6,1960,26.5
7,7,1960,25
7,8,1960,25.5
7,9,1960,26.5
7,10,1960,27
7,11,1960,28
7,12,1960,28
7,13,1960,28
7,14,1960,28
7,15,1960,26
7,16,1960,26
7,17,1960,26
7,18,1960,26.5
7,19,1960,27
7,20,1960,26.25
7,21,1960,25.5
7,22,1960,25.5
7,23,1960,25.5
7,24,1960,26
7,25,1960,27.5
7,26,1960,25.75
7,27,1960,27.25
7,28,1960,28
7,29,1960,26
7,30,1960,26.25
7,31,1960,29
8,1,1960,28
8,2,1960,28
8,3,1960,26.5
8,4,1960,26.5
8,5,1960,27
8,6,1960,27
8,7,1960,26
8,8,1960,27.25
8,9,1960,25.75
8,10,1960,26
8,11,1960,26.5
8,12,1960,28
8,13,1960,27.75
8,14,1960,27
8,15,1960,28
8,16,1960,26
8,17,1960,26.25
8,18,1960,26.5
8,19,1960,27
8,20,1960,27
8,21,1960,28.5
8,22,1960,29.5
8,23,1960,27.5
8,24,1960,27
8,25,1960,28
8,26,1960,28.5
8,27,1960,26.5
8,28,1960,28
8,29,1960,26.5
8,30,1960,26
8,31,1960,25
9,1,1960,26.5
9,2,1960,25.5
9,3,1960,28
9,4,1960,26
9,5,1960,27
9,6,1960,27.5
9,7,1960,27.5
9,8,1960,27.5
9,9,1960,27
9,10,1960,27
9,11,1960,27.5
9,12,1960,26.5
9,13,1960,26
9,14,1960,27
9,15,1960,26.5
9,16,1960,26.5
9,17,1960,26
9,18,1960,26
9,19,1960,25.5
9,20,1960,25.5
9,21,1960,26.5
9,22,1960,27.5
9,23,1960,26
9,24,1960,26.5
9,25,1960,26
9,26,1960,27.5
9,27,1960,30.5
9,28,1960,25
9,29,1960,25.5
9,30,1960,25.25
10,1,1960,24.5
10,2,1960,27.25
10,3,1960,26
10,4,1960,27.5
10,5,1960,27.5
10,6,1960,28
10,7,1960,26
10,8,1960,27
10,9,1960,28
10,10,1960,28.5
10,11,1960,26.5
10,12,1960,27.5
10,13,1960,28
10,14,1960,26.5
10,15,1960,26
10,16,1960,28.5
10,17,1960,27.75
10,18,1960,26.5
10,19,1960,28.75
10,20,1960,26.5
10,21,1960,26
10,22,1960,26
10,23,1960,26.75
10,24,1960,25.5
10,25,1960,26.5
10,26,1960,26
10,27,1960,26.25
10,28,1960,27.5
10,29,1960,26
10,30,1960,27.5
10,31,1960,26
11,1,1960,26.5
11,2,1960,26.5
11,3,1960,27
11,4,1960,25.5
11,5,1960,24.5
11,6,1960,25
11,7,1960,26.5
11,8,1960,25
11,9,1960,24
11,10,1960,24.5
11,11,1960,25.5
11,12,1960,24.5
11,13,1960,25.5
11,14,1960,25.5
11,15,1960,24.5
11,16,1960,25
11,17,1960,24
11,18,1960,25
11,19,1960,25
11,20,1960,25.5
11,21,1960,25.25
11,22,1960,25.5
11,23,1960,21.5
11,24,1960,25
11,25,1960,25.5
11,26,1960,23.5
11,27,1960,24.5
11,28,1960,24
11,29,1960,24.5
11,30,1960,26.5
12,1,1960,23.5
12,2,1960,23.25
12,3,1960,23.5
12,4,1960,20.75
12,5,1960,21.5
12,6,1960,23
12,7,1960,22
12,8,1960,20.5
12,9,1960,22.5
12,10,1960,24.5
12,11,1960,23
12,12,1960,22
12,13,1960,18.5
12,14,1960,22
12,15,1960,21
12,16,1960,21
12,17,1960,20.5
12,18,1960,19.5
12,19,1960,22
12,20,1960,21
12,21,1960,19.5
12,22,1960,18
12,23,1960,19.5
12,24,1960,21.5
12,25,1960,20.5
12,26,1960,21.5
12,27,1960,22.5
12,28,1960,23
12,29,1960,23.5
12,30,1960,24
12,31,1960,22
1,1,1961,22.5
1,2,1961,21
1,3,1961,21.5
1,4,1961,21.5
1,5,1961,21
1,6,1961,20.25
1,7,1961,23.75
1,8,1961,21.5
1,9,1961,20.75
1,10,1961,18
1,11,1961,20
1,12,1961,19.25
1,13,1961,20
1,14,1961,19.5
1,15,1961,20.5
1,16,1961,18
1,17,1961,19
1,18,1961,22
1,19,1961,18.5
1,20,1961,17
1,21,1961,17
1,22,1961,20
1,23,1961,19.5
1,24,1961,23
1,25,1961,22.5
1,26,1961,21
1,27,1961,22.5
1,28,1961,22
1,29,1961,19.25
1,30,1961,17.5
1,31,1961,20.5
2,1,1961,20.5
2,2,1961,22.5
2,3,1961,20.5
2,4,1961,22
2,5,1961,23
2,6,1961,24
2,7,1961,22
2,8,1961,18.5
2,9,1961,18.5
2,10,1961,21.5
2,11,1961,21.5
2,12,1961,19
2,13,1961,19.5
2,14,1961,19.5
2,15,1961,23
2,16,1961,25
2,17,1961,26.5
2,18,1961,28
2,19,1961,25
2,20,1961,25.5
2,21,1961,25.5
2,22,1961,20.5
2,23,1961,22
2,24,1961,26
2,25,1961,20
2,26,1961,19
2,27,1961,22
2,28,1961,21
3,1,1961,24.5
3,2,1961,24
3,3,1961,25.5
3,4,1961,25.5
3,5,1961,27.5
3,6,1961,25
3,7,1961,28
3,8,1961,25
3,9,1961,19
3,10,1961,19
3,11,1961,21.5
3,12,1961,24
3,13,1961,24.5
3,14,1961,25.5
3,15,1961,25
3,16,1961,28
3,17,1961,27.5
3,18,1961,24.5
3,19,1961,25.5
3,20,1961,27
3,21,1961,22.5
3,22,1961,24.5
3,23,1961,27
3,24,1961,26
3,25,1961,24.5
3,26,1961,26
3,27,1961,26.5
3,28,1961,27.5
3,29,1961,27
3,30,1961,28.5
3,31,1961,29
4,1,1961,25
4,2,1961,24.25
4,3,1961,25.5
4,4,1961,26.5
4,5,1961,29
4,6,1961,29.5
4,7,1961,25.5
4,8,1961,25
4,9,1961,28.5
4,10,1961,28.5
4,11,1961,31
4,12,1961,27.5
4,13,1961,23
4,14,1961,27.5
4,15,1961,30.25
4,16,1961,25.5
4,17,1961,23
4,18,1961,24
4,19,1961,25
4,20,1961,25
4,21,1961,25.75
4,22,1961,25
4,23,1961,26.75
4,24,1961,28.75
4,25,1961,30.5
4,26,1961,31.5
4,27,1961,30.5
4,28,1961,31.5
4,29,1961,28.5
4,30,1961,29.5
5,1,1961,29.5
5,2,1961,31
5,3,1961,30.5
5,4,1961,32
5,5,1961,31.5
5,6,1961,30.75
5,7,1961,31
5,8,1961,30
5,9,1961,30
5,10,1961,28
5,11,1961,25.5
5,12,1961,26.5
5,13,1961,30
5,14,1961,32
5,15,1961,31
5,16,1961,30
5,17,1961,30.25
5,18,1961,29
5,19,1961,29
5,20,1961,30
5,21,1961,29
5,22,1961,30.5
5,23,1961,31
5,24,1961,29.25
5,25,1961,30
5,26,1961,31.5
5,27,1961,28.5
5,28,1961,28.25
5,29,1961,28.5
5,30,1961,27
5,31,1961,28.5
6,1,1961,29.5
6,2,1961,30.5
6,3,1961,30.5
6,4,1961,30
6,5,1961,29
6,6,1961,29.75
6,7,1961,30.25
6,8,1961,31
6,9,1961,29.75
6,10,1961,28.25
6,11,1961,30
6,12,1961,28
6,13,1961,27
6,14,1961,26.5
6,15,1961,26.75
6,16,1961,28.25
6,17,1961,28.5
6,18,1961,29.5
6,19,1961,31
6,20,1961,28
6,21,1961,25.5
6,22,1961,27.5
6,23,1961,27
6,24,1961,27.5
6,25,1961,28
6,26,1961,27.5
6,27,1961,26.5
6,28,1961,26.5
6,29,1961,27
6,30,1961,27
7,1,1961,31
7,2,1961,27.5
7,3,1961,27
7,4,1961,27
7,5,1961,26.5
7,6,1961,25.5
7,7,1961,25.5
7,8,1961,26.5
7,9,1961,26.5
7,10,1961,29
7,11,1961,28.5
7,12,1961,26.5
7,13,1961,28.5
7,14,1961,27
7,15,1961,26
7,16,1961,28.5
7,17,1961,29
7,18,1961,28.5
7,19,1961,26.5
7,20,1961,27
